,Unnamed: 0,Text,Source,label
297,282,CONFINEMENT - 1 YR 6 MOS / PROBATION / CC,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 1 YR 6 MOS / PROBATION / CC', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 24, 'text': 'CONFINEMENT - 1 YR 6 MOS / PROBATION / CC', 'labels': ['CONFINEMENT_DURATION']}, {'start': 27, 'end': 36, 'text': 'CONFINEMENT - 1 YR 6 MOS / PROBATION / CC', 'labels': ['PROBATION']}]"
298,358,GUILTY - AGGRAV BURGLARY - 3 YRS @ 30 %,TN,"[{'start': 27, 'end': 39, 'text': 'GUILTY - AGGRAV BURGLARY - 3 YRS @ 30 %', 'labels': ['CONFINEMENT_DURATION']}]"
299,377,GUILTY PLEA - 3 YEARS AT 30 % CONCURRENT,TN,"[{'start': 14, 'end': 30, 'text': 'GUILTY PLEA - 3 YEARS AT 30 % CONCURRENT', 'labels': ['CONFINEMENT_DURATION']}]"
300,274,GUILTY PLEA - 16 HOURS COMMUNITY SERVICE,TN,[]
301,397,CONFINEMENT - 4 YEARS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 4 YEARS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 4 YEARS', 'labels': ['CONFINEMENT_DURATION']}]"
302,29,CONFINEMENT OR FINE-THREE (3) YEARS,Tennessee Data Workbook (tn-data-coding),[]
303,74,SENT SUSP-6MOS @75% TO TIME SERVED/$100/CC,Tennessee Data Workbook (tn-data-coding),[]
304,45,CON/FI-$250-C-11/29 SUS EX 48HR/DL SUS/1YR DUI SCL,Tennessee Data Workbook (tn-data-coding),[]
305,55,CONFNMT-3YR @ 30% SUSP AFTER 30DAYS/IN-PATIENT CTR,Tennessee Data Workbook (tn-data-coding),[]
306,33,CON-1 YR TSP-FINED-750 & COST-30 DA FARM 11 MO SUP,Tennessee Data Workbook (tn-data-coding),[]
307,51,CONFINEMENT-39 MONTHS OF A 6 YR SENTENCE,Tennessee Data Workbook (tn-data-coding),[]
308,21,"""CONFINEMENT OR FINE-48 HRS. 250.00$, DUI SCHOOL""",Tennessee Data Workbook (tn-data-coding),[]
309,42,CONFINE-48 HRS/11/29 PROB/REV DL 1 YR/250/CC 65.25,Tennessee Data Workbook (tn-data-coding),[]
310,39,CONVCTD-ASSAULT-BATTERY/11 MOS 29 DAYS-WORKHOUSE,Tennessee Data Workbook (tn-data-coding),[]
311,62,CONVCTD-6 MOS SUSP ON TIME SERVED/FINE-$50 & COSTS,Tennessee Data Workbook (tn-data-coding),[]
312,31,GUILTY PLEA-LEAV SCENE OF ACCID-SENT 60 DAYS,Tennessee Data Workbook (tn-data-coding),[]
313,68,"""11/29 MOS.,SUSP.EX.22DAYS,$250 FINE+$151+CC""",Tennessee Data Workbook (tn-data-coding),[]
314,24,CONFINEMENT OR FINE-$50+6 MOS SUSP,Tennessee Data Workbook (tn-data-coding),[]
315,30,CONVCTD-MALICIOUS MISCHIEF/11 MOS 29 DAS/1 YR PROB,Tennessee Data Workbook (tn-data-coding),[]
316,17,SENTENCE SUSPENDED 11-29/PROBATION/FINE $250 AND COSTS,Tennessee Data Workbook (tn-data-coding),[]
317,22,CONFINEMENT-4 YEARS CONCURRENT,Tennessee Data Workbook (tn-data-coding),[]
318,26,CONFINEMENT 2 YEARS/ 30 HRS COMMUNITY SERVICE/ CC,Tennessee Data Workbook (tn-data-coding),[]
319,61,CONFINEMENT OR FINE-3-3 YEARS PEN,Tennessee Data Workbook (tn-data-coding),[]
320,37,CONFINEMENT-NOT LESS THAN 9 YRS.-NO MORE THAN 9 YEARS,Tennessee Data Workbook (tn-data-coding),[]
321,32,SENTENCE SUSPENDED-30 DAYS/6 M PROBATION/$100FINE,Tennessee Data Workbook (tn-data-coding),[]
322,84,SENT UNKNOWN-INDEFINITE SENT TO STATE DEPT OF CORR,Tennessee Data Workbook (tn-data-coding),[]
323,77,DISMIS ON PAY RES/CST-$50 + 30DAYS,Tennessee Data Workbook (tn-data-coding),[]
324,70,PROB-11/29/REV LIC-1YR/JAIL-2 DAYS/FINE-$330.25,Tennessee Data Workbook (tn-data-coding),[]
325,78,70 FINE OR 14 DAYS,Tennessee Data Workbook (tn-data-coding),[]
326,10,FINE & CC-$50 + CC-11/29 SUSP/28 DAY TREATMT PROG,Tennessee Data Workbook (tn-data-coding),[]
327,57,CONFINEMENT-11/299-CONSECUTIVE/FINE-$500,Tennessee Data Workbook (tn-data-coding),[]
328,44,CONVCTD-LARC-PETIT-2YRS SUSP TO 190 DAS-2 YR PROB,Tennessee Data Workbook (tn-data-coding),[]
329,81,CONFINEMENT OR FINE-SEVEN (7) YEARS,Tennessee Data Workbook (tn-data-coding),[]
330,25,CONFINEMENT-11/29 EACH COUNT,Tennessee Data Workbook (tn-data-coding),[]
331,43,CONVCTD-MAL BURNING/11/29 SUSP/MENTAL INSTITUTION,Tennessee Data Workbook (tn-data-coding),[]
332,7,11 MOS 29 DAYS SENTENCE SUSPENDED ALL BUT 30 DAYS /REMAINDER PORBATION,Tennessee Data Workbook (tn-data-coding),[]
333,8,SENTENCE SUSPENDED- 11/29 SUSP,Tennessee Data Workbook (tn-data-coding),[]
334,52,SENT-3 YEARS SUSP T0 65 DAS/UNSPERVISED PROBATION,Tennessee Data Workbook (tn-data-coding),[]
335,65,CONF-GOOD BEHAVIOR UNTIL 1/3/85/SENT PROJECT MORE,Tennessee Data Workbook (tn-data-coding),[]
336,34,CONVICTED DIFF CHG-STATUTORY RAPE-4 YEARS,Tennessee Data Workbook (tn-data-coding),[]
337,80,CHARGES DROPPED,Tennessee Data Workbook (tn-data-coding),[]
338,85,"""120DZ/$1,000/CC/SUPRV PROB 11/29/LIC REVOKED 3 YRS""",Tennessee Data Workbook (tn-data-coding),[]
339,16,FINE AND COURT COSTS-$50/CC,Tennessee Data Workbook (tn-data-coding),[]
340,53,CONFINEMENT-30 YEARS AT 35% TDOC,Tennessee Data Workbook (tn-data-coding),[]
341,50,CONVICTED DIFF CHG-POSS-11/29 SUSP/11/29 PROB/CC,Tennessee Data Workbook (tn-data-coding),[]
342,12,SENTENCE SUSPENDED 11-29 BUT 45 DAYS/ ETHRA PROBATION/ FINE $600/ CC $226.50,Tennessee Data Workbook (tn-data-coding),[]
343,35,"""CONFINEMENT-11 DYS/RESTITUTION-$9,360/CC""",Tennessee Data Workbook (tn-data-coding),[]
344,66,CONVCTD-AGG ASSAULT-SENT SUSP-2 YRS/PROB-2 YRS,Tennessee Data Workbook (tn-data-coding),[]
345,27,SENT SUSP-4 YRS TO 120 DYS/PROB-4 YRS/CC,Tennessee Data Workbook (tn-data-coding),[]
346,18,CONFINE-11/29 TO SERVE 120 DAYS/FINE-$225/CC-CONCU,Tennessee Data Workbook (tn-data-coding),[]
347,72,30DA TO 48HR/11/29PROB/LIC REV 1YR/$250/COSTS,Tennessee Data Workbook (tn-data-coding),[]
348,67,GUILT PLEA-SENT NOT LESS THAN 3 YRS OR MORE THAN 5,Tennessee Data Workbook (tn-data-coding),[]
349,71,6 YEARS TDOC,Tennessee Data Workbook (tn-data-coding),[]
350,63,CONFINEMENT-17 MONTHS & 29 DAYS,Tennessee Data Workbook (tn-data-coding),[]
351,13,"""11/29 SUSP TO 30DA, BAL ON PROB $250+$165 RESTIT""",Tennessee Data Workbook (tn-data-coding),[]
352,58,"""5 YRS PRISON-5 YRS SPECIAL PAROLE & $15,000 FINE""",Tennessee Data Workbook (tn-data-coding),[]
353,20,CONFINE-1 YEAR/3 YRS PROBATION,Tennessee Data Workbook (tn-data-coding),[]
354,23,CONFINEMENT-5 MONTHS EACH COUNT,Tennessee Data Workbook (tn-data-coding),[]
355,9,11/29 SUSPENDED-10 DAYS COMMUNITY SERV.-RESTITUTION-CC,Tennessee Data Workbook (tn-data-coding),[]
356,40,SENT-11/29 SUSP/PROB-11/29/FINE-$50/CC/PAY TOW BIL,Tennessee Data Workbook (tn-data-coding),[]
357,38,CONVICTED DIFF CHG-GRAND LARCENY-3 YRS TN STATE PE,Tennessee Data Workbook (tn-data-coding),[]
358,14,SENTENCE SUSPENDED 11-29 EXCEPT 2 DAYS/PROBATION 11-28/FINE $284,Tennessee Data Workbook (tn-data-coding),[]
359,11,SENT SUSP-11/29 SUSP/SUPV PROB/RANDOM DRUG SCREEN/$250+COST,Tennessee Data Workbook (tn-data-coding),[]
360,56,SENT-NOT LESS THAN 90 DAS-SUSP UPON PYMT OF $50,Tennessee Data Workbook (tn-data-coding),[]
361,47,SENT.SUSP-11/29 45DS/$500/DISM./60 DAYS,Tennessee Data Workbook (tn-data-coding),[]
362,75,CONFINEMENT-48 HOURS WORKHOUSE/FINE-$250,Tennessee Data Workbook (tn-data-coding),[]
363,82,2 DAYS IN FAIL,Tennessee Data Workbook (tn-data-coding),[]
364,28,CONFINEMENT OR FINE-5-9 YEARS STATE PEN,Tennessee Data Workbook (tn-data-coding),[]
365,48,CONFIN-1/3 YRS/FINE-$1000+CC/SENT SUSP/1 YR PROB,Tennessee Data Workbook (tn-data-coding),[]
366,60,CONFINEMENT-6 YTEARS,Tennessee Data Workbook (tn-data-coding),[]
367,64,SENTENCE-5/29 DAYS SUSPENDED ON PYMT OF CHECK-COST,Tennessee Data Workbook (tn-data-coding),[]
368,54,CONF-5-5 YEARS KNOX CO.PENAL CONC W/FEDERAL CONVC,Tennessee Data Workbook (tn-data-coding),[]
369,36,CONVICTED DIFF CHG-11/29 SUSP XC 48 HRS-$250 + CC,Tennessee Data Workbook (tn-data-coding),[]
370,59,PROBATION UNTIL 02-26-93,Tennessee Data Workbook (tn-data-coding),[]
371,4,8 YRS EA,Unknown,[]
372,5,500/CST 8 YR TDOC,Unknown,[]
373,0,"""CONFINEMENT OR FINE-18 YEARS/40,000 DOLLAR FINE""",Unknown,[]
374,2,CONFINEMENT-18 YEARS/FINE-$4000,Unknown,[]
375,3,8 YRS,Unknown,[]
376,1,"""GUILTY PLEA-17CTS/18 YRS/$5,068.87 REST""",Unknown,[]
